0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,754,86,0,754,86,754,1025,0,1025,1025,754,86,97,97,1025,1025,0,0,754,1025,0,754,754,0,103,103,77,77,103,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,727,81,0,727,81,727,796,0,796,796,727,81,27,27,796,796,0,29,727,796,0,727,727,0,171,171,57,57,171,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,686,115,0,686,115,686,958,0,958,958,686,115,38,38,958,958,0,23,686,958,0,686,686,0,165,165,53,53,165,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,760,140,0,760,140,760,985,0,985,985,760,140,103,103,985,985,0,23,760,985,0,760,760,0,154,154,49,49,154,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,785,103,0,785,103,785,1459,0,1459,1459,785,103,132,132,1459,1459,0,0,785,1459,0,785,785,0,184,184,57,57,184,78,28,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,746,121,0,746,121,746,1377,0,1377,1377,746,121,194,194,1377,1377,0,0,746,1377,0,746,746,0,146,146,74,74,146,61,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,831,112,0,831,112,831,1300,0,1300,1300,831,112,255,255,1300,1300,0,0,831,1300,0,831,831,0,165,165,90,90,165,69,46,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,833,105,0,833,105,833,1524,0,1524,1524,833,105,200,200,1524,1524,0,0,833,1524,0,833,833,0,64,64,41,41,64,33,45,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,751,34,0,751,34,751,1481,0,1481,1481,751,34,219,219,1481,1481,0,0,751,1481,0,751,751,0,96,96,86,86,96,32,37,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,849,77,0,849,77,849,1523,0,1523,1523,849,77,118,118,1523,1523,0,0,849,1523,0,849,849,0,119,119,42,42,119,30,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,891,63,0,891,63,891,1373,0,1373,1373,891,63,150,150,1373,1373,0,0,891,1373,0,891,891,0,90,90,34,34,90,90,46,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,991,57,0,991,57,991,1349,0,1349,1349,991,57,150,150,1349,1349,0,0,991,1349,0,991,991,0,128,128,24,24,128,128,44,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1044,84,0,1044,84,1044,1309,0,1309,1309,1044,84,103,103,1309,1309,23,0,1044,1309,0,1044,1044,0,62,62,24,24,62,62,38,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,915,56,0,915,56,915,1354,0,1354,1354,915,56,169,169,1354,1354,0,0,915,1354,0,915,915,0,145,145,105,105,145,145,42,151,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,924,60,0,924,60,924,1288,0,1288,1288,924,60,398,398,1288,1288,25,20,924,1288,0,924,924,0,99,99,89,89,99,99,26,125,36,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,974,60,0,974,60,974,627,0,627,627,974,60,212,212,627,627,25,0,974,627,0,974,974,0,116,116,132,132,116,116,32,144,22,186,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,875,47,0,875,47,875,698,0,698,698,875,47,174,174,698,698,24,0,875,698,24,875,875,24,114,114,138,138,114,114,32,129,0,162,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,928,62,0,928,62,928,805,0,805,805,928,62,243,243,805,805,29,0,928,805,26,928,928,26,155,155,131,131,155,155,22,154,24,154,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,829,151,0,829,151,829,1334,0,1334,1334,829,151,151,151,1334,1334,21,0,829,1334,0,829,829,0,157,157,158,158,157,157,36,147,21,154,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,487,257,0,487,257,487,1334,0,1334,1334,487,257,257,257,1334,1334,21,0,487,1334,0,487,487,0,83,83,204,204,83,83,55,220,0,170,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,549,226,0,549,226,549,812,0,812,812,549,226,226,226,812,812,23,0,549,812,0,549,549,0,146,146,183,183,146,146,47,205,0,134,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,489,252,0,489,252,489,1469,0,1469,1469,489,252,252,252,1469,1469,0,0,489,1469,21,489,489,21,143,143,149,149,143,143,35,196,50,148,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,456,135,0,456,135,456,1478,0,1478,1478,456,135,135,135,1478,1478,0,0,456,1478,70,456,456,70,75,75,158,158,75,75,41,192,25,146,0,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,470,133,0,470,133,470,918,0,918,918,470,133,133,133,918,918,0,0,470,918,76,470,470,76,96,96,146,146,96,96,26,170,96,195,28,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,381,138,0,381,138,381,939,0,939,939,381,138,138,138,939,939,0,0,381,939,47,381,381,47,119,119,125,125,119,119,20,222,119,181,0,47,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,311,174,0,311,174,311,948,0,948,948,311,174,174,174,948,948,0,0,311,948,28,311,311,28,25,25,144,144,25,25,285,243,25,211,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,305,161,0,305,161,305,1056,0,1056,1056,305,161,161,161,1056,1056,0,0,305,1056,35,305,305,35,49,49,199,199,49,49,311,247,49,160,0,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,311,65,0,311,65,311,1320,0,1320,1320,311,65,65,65,1320,1320,0,0,311,1320,32,311,311,32,23,23,298,298,23,23,298,238,23,129,0,32,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269,65,0,269,65,269,1486,0,1486,1486,269,65,65,65,1486,1486,0,0,269,1486,31,269,269,31,99,99,312,312,99,99,312,243,99,143,0,31,65,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,243,77,0,243,77,243,1254,0,1254,1254,243,77,77,77,1254,1254,0,0,243,1254,37,243,243,37,67,67,287,287,67,67,287,304,67,133,0,37,77,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,235,21,0,235,21,235,626,0,626,626,235,21,21,21,626,626,0,0,235,626,34,235,235,34,48,48,337,337,48,48,337,251,48,150,0,34,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,258,44,0,258,44,258,586,0,586,586,258,44,44,44,586,586,0,0,258,586,38,258,258,38,97,97,284,284,97,97,284,195,97,104,0,38,44,97,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,70,0,255,70,255,614,0,614,614,255,70,70,70,614,614,0,0,255,614,28,255,255,28,144,144,329,329,144,144,329,229,144,90,0,28,70,144,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,317,101,0,317,101,317,497,0,497,497,317,101,101,101,497,497,0,0,317,497,43,317,317,43,113,113,328,328,113,113,328,203,113,94,0,43,101,113,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240,66,0,240,66,240,1059,0,1059,1059,240,66,66,66,1059,1059,0,0,240,1059,49,240,240,49,87,87,368,368,87,87,368,172,87,93,0,49,66,87,49,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,266,137,0,266,137,266,1088,0,1088,1088,266,137,137,137,1088,1088,0,0,266,1088,48,266,266,48,61,61,282,282,61,61,282,178,61,91,0,48,137,61,48,20,29,817,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,258,69,0,258,69,258,998,0,998,998,258,69,69,69,998,998,0,0,258,998,69,258,258,69,101,101,343,343,101,101,343,137,101,76,0,69,69,101,69,69,65,721,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,262,146,0,262,146,262,1015,0,1015,1015,262,146,146,146,1015,1015,0,0,262,1015,47,262,262,47,81,81,383,383,81,81,383,149,81,85,0,47,146,81,47,146,77,877,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,277,92,0,277,92,277,960,0,960,960,277,92,92,92,960,960,0,0,277,960,33,277,277,33,64,64,491,491,64,64,491,147,64,73,0,33,92,64,33,92,114,976,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,118,0,236,118,236,968,0,968,968,236,118,118,118,968,968,0,0,236,968,981,236,236,981,67,67,442,442,67,67,442,156,67,57,0,981,118,67,981,118,84,981,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238,105,0,238,105,238,610,0,610,610,238,105,105,105,610,610,0,0,238,610,939,238,238,939,41,41,438,438,41,41,438,118,41,41,0,939,105,41,939,105,451,939,939,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,130,0,236,130,236,614,0,614,614,236,130,130,130,614,614,0,0,236,614,857,236,236,857,53,53,440,440,53,53,440,128,53,79,0,857,130,53,857,130,539,857,857,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,266,57,0,266,57,266,641,0,641,641,266,57,57,57,641,641,0,0,266,641,731,266,266,731,71,71,479,479,71,71,479,138,71,87,0,731,57,71,731,57,488,731,731,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,252,96,0,252,96,252,1692,0,1692,1692,252,96,96,96,1692,1692,24,0,252,1692,753,252,252,753,24,24,24,24,24,24,24,103,24,106,24,753,96,24,753,96,1692,753,753,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,247,134,0,247,134,247,631,0,631,631,247,134,134,134,631,631,46,0,247,631,764,247,247,764,45,45,45,45,45,45,45,120,45,120,46,764,134,45,764,134,631,764,764,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,109,0,200,109,200,1653,0,1653,1653,200,109,109,109,1653,1653,56,0,200,1653,774,200,200,774,27,27,27,27,27,27,27,149,27,88,56,774,109,27,774,109,1653,774,774,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,117,0,176,117,176,942,0,942,942,176,117,117,117,942,942,60,0,176,942,769,176,176,769,46,46,46,46,46,46,46,135,46,130,60,769,117,46,769,117,942,769,769,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,76,0,220,76,220,1598,0,1598,1598,220,76,76,76,1598,1598,41,0,220,1598,907,220,220,907,21,21,21,21,21,21,21,159,21,115,41,907,76,21,907,76,1598,907,907,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,68,0,190,68,190,1115,0,1115,1115,190,68,68,68,1115,1115,51,0,190,1115,851,190,190,851,27,27,27,27,27,27,27,180,27,117,51,851,68,27,851,68,1115,851,851,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269,65,0,269,65,269,1136,0,1136,1136,269,65,65,65,1136,1136,64,0,269,1136,934,269,269,934,269,269,269,269,269,269,269,200,269,116,64,934,65,269,934,65,1136,934,934,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,63,0,236,63,236,1093,0,1093,1093,236,63,63,63,1093,1093,33,0,236,1093,738,236,236,738,236,236,236,236,236,236,236,214,236,157,33,738,63,236,738,63,1093,738,738,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,260,71,0,260,71,260,1722,0,1722,1722,260,71,71,71,1722,1722,38,0,260,1722,748,260,260,748,260,260,260,260,260,260,260,220,260,195,38,748,71,260,748,71,1722,748,748,91,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,354,30,0,354,30,354,1400,0,1400,1400,354,30,30,30,1400,1400,22,0,354,1400,684,354,354,684,354,354,354,354,354,354,354,262,354,164,22,684,30,354,684,30,1400,684,684,69,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,302,25,0,302,25,302,1413,0,1413,1413,302,25,25,25,1413,1413,42,0,302,1413,656,302,302,656,302,302,302,302,302,302,302,236,302,140,42,656,25,302,656,25,1413,656,656,77,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,280,31,0,280,31,280,1445,0,1445,1445,280,31,31,31,1445,1445,42,0,280,1445,659,280,280,659,280,280,280,280,280,280,280,251,280,142,42,659,31,280,659,31,1445,659,659,85,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,375,37,0,375,37,375,1419,0,1419,1419,375,37,37,37,1419,1419,83,0,375,1419,684,375,375,684,375,375,375,375,375,375,375,261,375,94,83,684,37,375,684,37,1419,684,684,113,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,403,23,0,403,23,403,1844,0,1844,1844,403,23,23,23,1844,1844,79,0,403,1844,581,403,403,581,403,403,403,403,403,403,403,274,403,82,79,581,23,403,581,23,1844,581,581,114,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,406,24,0,406,24,406,1633,0,1633,1633,406,24,24,24,1633,1633,97,25,406,1633,565,406,406,565,406,406,406,406,406,406,406,346,406,44,97,565,24,406,565,24,1633,565,565,54,406,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,486,0,0,486,0,486,1552,0,1552,1552,486,0,0,0,1552,1552,76,22,486,1552,569,486,486,569,486,486,486,486,486,486,486,324,486,36,76,569,0,486,569,0,1552,569,569,88,486,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,499,0,0,499,0,499,1590,0,1590,1590,499,0,0,0,1590,1590,76,27,499,1590,462,499,499,462,499,499,499,499,499,499,499,263,499,22,76,462,0,499,462,0,1590,462,462,118,499,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,542,0,0,542,0,542,1570,0,1570,1570,542,0,0,0,1570,1570,37,29,542,1570,500,542,542,500,542,542,542,542,542,542,542,272,542,28,37,500,0,542,500,0,1570,500,500,154,542,44,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,547,0,0,547,0,547,1679,0,1679,1679,547,0,0,0,1679,1679,37,547,547,1679,479,547,547,479,547,547,547,547,547,547,547,223,547,20,37,479,0,547,479,0,1679,479,479,150,547,37,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,407,0,0,407,0,407,1718,0,1718,1718,407,0,0,0,1718,1718,45,407,407,1718,433,407,407,433,407,407,407,407,407,407,407,251,407,37,45,433,0,407,433,0,1718,433,433,195,407,47,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,362,0,0,362,0,362,1526,0,1526,1526,362,0,0,0,1526,1526,28,362,362,1526,491,362,362,491,362,362,362,362,362,362,362,180,362,27,28,491,0,362,491,0,1526,491,491,174,362,55,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,587,0,0,587,0,587,1415,0,1415,1415,587,0,0,0,1415,1415,39,587,587,1415,447,587,587,447,587,587,587,587,587,587,587,231,587,24,39,447,0,587,447,0,1415,447,447,158,587,39,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,0,0,318,0,318,1828,0,1828,1828,318,0,0,0,1828,1828,63,318,318,1828,417,318,318,417,318,318,318,318,318,318,318,177,318,41,63,417,0,318,417,0,1828,417,417,145,318,63,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,480,0,0,480,0,480,1505,0,1505,1505,480,0,0,0,1505,1505,49,480,480,1505,411,480,480,411,480,480,480,480,480,480,480,141,480,39,49,411,0,480,411,0,1505,411,411,138,480,49,329,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,433,0,0,433,0,433,1817,0,1817,1817,433,0,0,0,1817,1817,28,433,433,1817,407,433,433,407,433,433,433,433,433,433,433,106,433,53,28,407,0,433,407,0,1817,407,407,164,433,28,385,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,244,0,0,244,0,244,1950,0,1950,1950,244,0,0,0,1950,1950,27,244,244,1950,447,244,244,447,244,244,244,244,244,244,244,110,244,60,27,447,0,244,447,0,1950,447,447,179,244,27,1950,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269,0,0,269,0,269,1483,0,1483,1483,269,0,0,0,1483,1483,0,269,269,1483,398,269,269,398,269,269,269,269,269,269,269,89,269,66,0,398,0,269,398,0,1483,398,398,212,269,0,1483,30,94,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,370,0,0,370,0,370,1503,0,1503,1503,370,0,0,0,1503,1503,0,370,370,1503,420,370,370,420,370,370,370,370,370,370,370,77,370,77,0,420,0,370,420,0,1503,420,420,174,370,0,1503,32,370,30,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,289,0,0,289,0,289,1550,0,1550,1550,289,0,0,0,1550,1550,0,289,289,1550,469,289,289,469,289,289,289,289,289,289,289,67,289,50,0,469,0,289,469,0,1550,469,469,140,289,0,1550,21,289,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,329,0,0,329,0,329,1710,0,1710,1710,329,0,0,0,1710,1710,0,329,329,1710,561,329,329,561,329,329,329,329,329,329,329,53,329,54,0,561,0,329,561,0,1710,561,561,194,329,0,1710,0,329,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,281,0,0,281,0,281,1647,0,1647,1647,281,0,0,0,1647,1647,0,281,281,1647,516,281,281,516,281,281,281,281,281,281,281,63,281,48,0,516,0,281,516,0,1647,516,516,158,281,0,1647,0,281,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,360,23,0,360,23,360,1701,0,1701,1701,360,23,23,23,1701,1701,0,360,360,1701,653,360,360,653,360,360,360,360,360,360,360,0,360,37,0,653,23,360,653,23,1701,653,653,154,360,0,1701,0,360,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,341,0,0,341,0,341,1636,0,1636,1636,341,0,0,0,1636,1636,0,341,341,1636,748,341,341,748,341,341,341,341,341,341,341,0,341,20,0,748,0,341,748,0,1636,748,748,173,341,0,1636,0,341,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,401,23,0,401,23,401,1770,0,1770,1770,401,23,23,23,1770,1770,0,401,401,1770,836,401,401,836,401,401,401,401,401,401,401,56,401,24,0,836,23,401,836,23,1770,836,836,216,401,0,1770,0,401,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
